date,discharge_m3d
2004-11-01,193279.46809835522
2004-11-02,180801.93281605633
2004-11-03,157070.15002423298
2004-11-04,129423.84635953151
2004-11-05,110095.899549696
2004-11-06,95905.76138551297
2004-11-07,85140.82898509824
2004-11-08,75354.52680290304
2004-11-09,69238.08793903104
2004-11-10,65812.88217526273
2004-11-11,63610.96418426881
2004-11-12,60675.07352961024
2004-11-13,56271.2375476224
2004-11-14,54803.29222029312
2004-11-15,53824.6620020736
2004-11-16,51133.42890196991
2004-11-17,51867.40156563456
2004-11-18,51867.40156563456
2004-11-19,55537.26488395776
2004-11-20,58228.49798406144
2004-11-21,59696.443311390714
2004-11-22,57739.182874951686
2004-11-23,56515.89510217728
2004-11-24,57005.21021128705
2004-11-25,55781.92243851264
2004-11-26,49910.14112919552
2004-11-27,55537.26488395776
2004-11-28,59207.12820228096
2004-11-29,54558.63466573824
2004-11-30,57494.5253203968
2004-12-01,51133.42890196991
2004-12-02,48442.19580186625
2004-12-03,47218.90802909184
2004-12-04,45750.96270176255
2004-12-05,46974.25047453696
2004-12-06,45261.6475926528
2004-12-07,47952.88069275649
2004-12-08,47708.223138201596
2004-12-09,46240.27781087232
2004-12-10,47218.90802909184
2004-12-11,49665.483574640646
2004-12-12,38900.55117422592
2004-12-13,24465.755455488
2004-12-14,35964.660519567355
2004-12-15,44772.33248354305
2004-12-16,44527.67492898816
2004-12-17,42570.41449254912
2004-12-18,42325.75693799424
2004-12-19,34741.37274679296
2004-12-20,32294.797201244157
2004-12-21,35230.68785590272
2004-12-22,27401.64611014656
2004-12-23,21652.19357810688
2004-12-24,16734.576731553792
2004-12-25,17517.480906129407
2004-12-26,19841.727674400758
2004-12-27,19841.727674400758
2004-12-28,20624.631848976383
2004-12-29,23731.782791823352
2004-12-30,28869.591437475843
2004-12-31,28135.6187738112
2005-01-01,28624.93388292096
2005-01-02,28135.6187738112
2005-01-03,26667.67344648192
2005-01-04,26667.67344648192
2005-01-05,23511.59099272396
2005-01-06,21211.809979908096
2005-01-07,19817.26191894528
2005-01-08,18863.097456181247
2005-01-09,16343.124644265983
2005-01-10,15266.631404224512
2005-01-11,14654.987517837311
2005-01-12,15682.549246967808
2005-01-13,15242.165648769025
2005-01-14,13382.768234151934
2005-01-15,8807.67196397568
2005-01-16,6948.274549358583
2005-01-17,5113.342890196992
2005-01-18,4672.959291998208
2005-01-19,5113.342890196992
2005-01-20,6948.274549358583
2005-01-21,8807.67196397568
2005-01-22,8342.822610321407
2005-01-23,9712.904915828736
2005-01-24,12012.685928644607
2005-01-25,17590.87817249587
2005-01-26,16905.83701974221
2005-01-27,12012.685928644607
2005-01-28,12722.192836853761
2005-01-29,11327.644775890943
2005-01-30,11327.644775890943
2005-01-31,12061.617439555583
2005-02-01,12575.398304120832
2005-02-02,9957.562470383617
2005-02-03,11009.589954969599
2005-02-04,9957.562470383617
2005-02-05,14801.78205057024
2005-02-06,22361.700486316033
2005-02-07,15511.288958779392
2005-02-08,14752.850539659265
2005-02-09,13969.946365083648
2005-02-10,13211.50794596352
2005-02-11,15511.288958779392
2005-02-12,18447.17961343795
2005-02-13,21456.467534462976
2005-02-14,38411.23606511616
2005-02-15,47952.88069275649
2005-02-16,37187.94829234176
2005-02-17,36209.31807412224
2005-02-18,35964.660519567355
2005-02-19,35720.00296501248
2005-02-20,35230.68785590272
2005-02-21,34496.71519223808
2005-02-22,33518.08497401856
2005-02-23,30826.85187391488
2005-02-24,29848.221655695354
2005-02-25,28380.276328366082
2005-02-26,25933.70078281728
2005-02-27,24955.07056459776
2005-02-28,24245.563656388607
2005-03-01,24049.837612744705
2005-03-02,22630.8237963264
2005-03-03,23095.67314998067
2005-03-04,25933.70078281728
2005-03-05,28869.591437475843
2005-03-06,37677.26340145152
2005-03-07,54558.63466573824
2005-03-08,54069.319556628485
2005-03-09,52356.71667474432
2005-03-10,46974.25047453696
2005-03-11,44283.01737443328
2005-03-12,46974.25047453696
2005-03-13,47218.90802909184
2005-03-14,45750.96270176255
2005-03-15,45750.96270176255
2005-03-16,46484.935365427205
2005-03-17,45506.305147207684
2005-03-18,44772.33248354305
2005-03-19,44527.67492898816
2005-03-20,41836.44182888448
2005-03-21,41347.12671977472
2005-03-22,46729.59291998209
